#Parameters = {d=0.5; d_smp=0.75; d_wire=0.25; ea=9; eb=16; f=0.66; np_size=0.07; period=12; sig_mat=0; sig_wire=150000; sigb=0}
#"Time / ps"	"probe_post [pw] (5) [Real Part]"
#---------------------------------------------
0.0000000000000	0.0000000000000
0.0020459273307510	0.0000000000000
0.0040918546615019	0.0000000000000
0.0061377819922529	0.0000000000000
0.0081837093230039	0.0000000000000
0.010229636653755	0.0000000000000
0.012275563984506	0.0000000000000
0.014321491315257	0.0000000000000
0.016367418646008	0.0000000000000
0.018413345976759	0.0000000000000
0.020459273307510	0.0000000000000
0.022505200638261	0.0000000000000
0.024551127969012	0.0000000000000
0.026597055299763	0.0000000000000
0.028642982630514	0.0000000000000
0.030688909961265	0.0000000000000
0.032734837292015	0.0000000000000
0.034780764622766	0.0000000000000
0.036826691953517	0.0000000000000
0.038872619284268	0.0000000000000
0.040918546615019	0.0000000000000
0.042964473945770	0.0000000000000
0.045010401276521	0.0000000000000
0.047056328607272	0.0000000000000
0.049102255938023	0.0000000000000
0.051148183268774	0.0000000000000
0.053194110599525	0.0000000000000
0.055240037930276	0.0000000000000
0.057285965261027	0.0000000000000
0.059331892591778	0.0000000000000
0.061377819922529	0.0000000000000
0.063423747253280	0.0000000000000
0.065469674584031	0.0000000000000
0.067515601914782	0.0000000000000
0.069561529245533	0.0000000000000
0.071607456576284	0.0000000000000
0.073653383907035	0.0000000000000
0.075699311237786	0.0000000000000
0.077745238568537	0.0000000000000
0.079791165899288	0.0000000000000
0.081837093230039	0.0000000000000
0.083883020560790	0.0000000000000
0.085928947891541	0.0000000000000
0.087974875222292	0.0000000000000
0.090020802553043	0.0000000000000
0.092066729883794	0.0000000000000
0.094112657214545	0.0000000000000
0.096158584545295	0.0000000000000
0.098204511876046	0.0000000000000
0.10025043920680	0.0000000000000
0.10229636653755	0.0000000000000
0.10434229386830	0.0000000000000
0.10638822119905	0.0000000000000
0.10843414852980	0.0000000000000
0.11048007586055	0.0000000000000
0.11252600319130	0.0000000000000
0.11457193052205	0.0000000000000
0.11661785785281	0.0000000000000
0.11866378518356	0.0000000000000
0.12070971251431	0.0000000000000
0.12275563984506	0.0000000000000
0.12480156717581	0.0000000000000
0.12684749450656	0.0000000000000
0.12889342183731	0.0000000000000
0.13093934916806	0.0000000000000
0.13298527649881	0.0000000000000
0.13503120382956	0.0000000000000
0.13707713116031	0.0000000000000
0.13912305849107	0.0000000000000
0.14116898582182	0.0000000000000
0.14321491315257	0.0000000000000
0.14526084048332	0.0000000000000
0.14730676781407	0.0000000000000
0.14935269514482	0.0000000000000
0.15139862247557	0.0000000000000
0.15344454980632	0.0000000000000
0.15549047713707	0.0000000000000
0.15753640446782	0.0000000000000
0.15958233179858	0.0000000000000
0.16162825912933	0.0000000000000
0.16367418646008	0.0000000000000
0.16572011379083	0.0000000000000
0.16776604112158	0.0000000000000
0.16981196845233	0.0000000000000
0.17185789578308	0.0000000000000
0.17390382311383	0.0000000000000
0.17594975044458	0.0000000000000
0.17799567777533	0.0000000000000
0.18004160510608	0.0000000000000
0.18208753243684	0.0000000000000
0.18413345976759	0.0000000000000
0.18617938709834	0.0000000000000
0.18822531442909	0.0000000000000
0.19027124175984	0.0000000000000
0.19231716909059	0.0000000000000
0.19436309642134	0.0000000000000
0.19640902375209	0.0000000000000
0.19845495108284	0.0000000000000
0.20050087841359	0.0000000000000
0.20254680574435	0.0000000000000
0.20459273307510	0.0000000000000
0.20663866040585	0.0000000000000
0.20868458773660	0.0000000000000
0.21073051506735	0.0000000000000
0.21277644239810	0.0000000000000
0.21482236972885	0.0000000000000
