#Parameters = {d=0.5; d_smp=0.75; d_wire=0.25; ea=9; eb=16; f=0.66; np_size=0.05; period=12; sig_mat=0; sig_wire=150000; sigb=0}
#"Time / ps"	"probe_post [pw] (1) [Real Part]"
#---------------------------------------------
0.0000000000000	0.0000000000000
0.0020222094718388	0.0000000000000
0.0040444189436777	0.0000000000000
0.0060666284155165	0.0000000000000
0.0080888378873553	0.0000000000000
0.010111047359194	0.0000000000000
0.012133256831033	0.0000000000000
0.014155466302872	0.0000000000000
0.016177675774711	0.0000000000000
0.018199885246549	0.0000000000000
0.020222094718388	0.0000000000000
0.022244304190227	0.0000000000000
0.024266513662066	0.0000000000000
0.026288723133905	0.0000000000000
0.028310932605744	0.0000000000000
0.030333142077582	0.0000000000000
0.032355351549421	0.0000000000000
0.034377561021260	0.0000000000000
0.036399770493099	0.0000000000000
0.038421979964938	0.0000000000000
0.040444189436777	0.0000000000000
0.042466398908615	0.0000000000000
0.044488608380454	0.0000000000000
0.046510817852293	0.0000000000000
0.048533027324132	0.0000000000000
0.050555236795971	0.0000000000000
0.052577446267810	0.0000000000000
0.054599655739648	0.0000000000000
0.056621865211487	0.0000000000000
0.058644074683326	0.0000000000000
0.060666284155165	0.0000000000000
0.062688493627004	0.0000000000000
0.064710703098843	0.0000000000000
0.066732912570681	0.0000000000000
0.068755122042520	0.0000000000000
0.070777331514359	0.0000000000000
0.072799540986198	0.0000000000000
0.074821750458037	0.0000000000000
0.076843959929876	0.0000000000000
0.078866169401714	0.0000000000000
0.080888378873553	0.0000000000000
0.082910588345392	0.0000000000000
0.084932797817231	0.0000000000000
0.086955007289070	0.0000000000000
0.088977216760909	0.0000000000000
0.090999426232747	0.0000000000000
0.093021635704586	0.0000000000000
0.095043845176425	0.0000000000000
0.097066054648264	0.0000000000000
0.099088264120103	0.0000000000000
0.10111047359194	0.0000000000000
0.10313268306378	0.0000000000000
0.10515489253562	0.0000000000000
0.10717710200746	0.0000000000000
0.10919931147930	0.0000000000000
0.11122152095114	0.0000000000000
0.11324373042297	0.0000000000000
0.11526593989481	0.0000000000000
0.11728814936665	0.0000000000000
0.11931035883849	0.0000000000000
0.12133256831033	0.0000000000000
0.12335477778217	0.0000000000000
0.12537698725401	0.0000000000000
0.12739919672585	0.0000000000000
0.12942140619769	0.0000000000000
0.13144361566952	0.0000000000000
0.13346582514136	0.0000000000000
0.13548803461320	0.0000000000000
0.13751024408504	0.0000000000000
0.13953245355688	0.0000000000000
0.14155466302872	0.0000000000000
0.14357687250056	0.0000000000000
0.14559908197240	0.0000000000000
0.14762129144423	0.0000000000000
0.14964350091607	0.0000000000000
0.15166571038791	0.0000000000000
0.15368791985975	0.0000000000000
0.15571012933159	0.0000000000000
0.15773233880343	0.0000000000000
0.15975454827527	0.0000000000000
0.16177675774711	0.0000000000000
0.16379896721895	0.0000000000000
0.16582117669078	0.0000000000000
